"";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species"
"ASV256";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV257";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV258";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV259";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV260";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV261";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";NA;NA
"ASV262";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales_Incertae_Sedis_XIII";NA;NA
"ASV263";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV264";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Dysosmobacter";NA
"ASV265";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Phocea";NA
"ASV266";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV267";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV268";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV269";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Oscillibacter";NA
"ASV270";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV271";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV272";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV273";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV274";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Fournierella";NA
"ASV275";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV276";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV277";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV278";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV279";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV280";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV281";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV282";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV283";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Anaerotignum";NA
"ASV284";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV285";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV286";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV287";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV288";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV289";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Kineothrix";NA
"ASV290";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV291";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV292";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV293";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Colidextribacter";NA
"ASV294";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV295";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV296";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV297";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV298";"Bacteria";"Candidatus_Saccharibacteria";NA;NA;NA;NA;NA
"ASV299";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV300";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV301";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV302";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV303";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV304";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV305";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV306";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV307";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV308";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Clostridium_sensu_stricto";NA
"ASV309";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus";NA
"ASV310";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV311";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV312";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV313";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV314";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV315";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV316";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV317";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruthenibacterium";NA
"ASV318";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Bariatricus";NA
"ASV319";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV320";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV321";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Colidextribacter";NA
"ASV322";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV323";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV324";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV325";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV326";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bdellovibrionales";"Bdellovibrionaceae";"Vampirovibrio";NA
"ASV327";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV328";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV329";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV330";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV331";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV332";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV333";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Sporobacter";NA
"ASV334";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV335";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV336";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV337";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV338";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV339";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV340";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Acutalibacter";NA
"ASV341";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV342";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV343";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Schaedlerella";NA
"ASV344";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus";NA
"ASV345";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Harryflintia";NA
"ASV346";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV347";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV348";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Papillibacter";NA
"ASV349";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV350";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV351";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV352";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Sporobacter";NA
"ASV353";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV354";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV355";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV356";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV357";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV358";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV359";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV360";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV361";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV362";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Romboutsia";NA
"ASV363";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV364";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Dorea";NA
"ASV365";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV366";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Schaedlerella";NA
"ASV367";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales_Incertae_Sedis_XIII";"Ihubacter";NA
"ASV368";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV369";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV370";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV371";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV372";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Roseburia";NA
"ASV373";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Kineothrix";NA
"ASV374";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV375";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV376";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV377";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV378";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV379";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV380";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Faecalicatena";NA
"ASV381";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV382";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV383";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV384";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV385";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV386";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV387";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV388";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV389";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV390";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV391";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV392";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV393";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV394";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV395";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV396";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV397";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV398";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV399";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV400";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV401";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV402";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV403";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV404";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Adlercreutzia";NA
"ASV405";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Dysosmobacter";NA
"ASV406";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV407";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV408";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV409";"Bacteria";"Proteobacteria";NA;NA;NA;NA;NA
"ASV410";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV411";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV412";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV413";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV414";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV415";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus";"colihominis"
"ASV416";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Dysosmobacter";NA
"ASV417";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Fournierella";NA
"ASV418";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV419";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV420";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV421";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV422";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV423";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Akkermansiaceae";"Akkermansia";NA
"ASV424";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Adlercreutzia";NA
"ASV425";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Clostridium_IV";NA
"ASV426";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV427";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Lawsonibacter";NA
"ASV428";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV429";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV430";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Ruminococcus2";NA
"ASV431";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV432";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Stomatobaculum";NA
"ASV433";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV434";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV435";"Bacteria";"Actinobacteria";"Coriobacteriia";"Eggerthellales";"Eggerthellaceae";"Adlercreutzia";NA
"ASV436";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV437";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Kineothrix";NA
"ASV438";"Bacteria";"Firmicutes";NA;NA;NA;NA;NA
"ASV439";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV440";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV441";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV442";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV443";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV444";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV445";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Fournierella";NA
"ASV446";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV447";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiaceae_1";"Clostridium_sensu_stricto";NA
"ASV448";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV449";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV450";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV451";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV452";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV453";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV454";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV455";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV456";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV457";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV458";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV459";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV460";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV461";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";NA;NA
"ASV462";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales_Incertae_Sedis_XIII";NA;NA
"ASV463";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV464";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Dorea";NA
"ASV465";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV466";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV467";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV468";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Monoglobus";NA
"ASV469";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV470";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV471";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV472";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV473";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV474";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV475";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV476";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV477";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV478";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV479";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus";NA
"ASV480";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV481";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Kineothrix";NA
"ASV482";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV483";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Eubacteriaceae";"Anaerofustis";NA
"ASV484";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV485";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV486";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Sporobacter";NA
"ASV487";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Mediterraneibacter";NA
"ASV488";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Intestinimonas";NA
"ASV489";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV490";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV491";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"Muribaculum";NA
"ASV492";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV493";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV494";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Anaerotruncus";NA
"ASV495";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Clostridium_XlVa";NA
"ASV496";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Ruminococcus";NA
"ASV497";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Neglecta";NA
"ASV498";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Kineothrix";NA
"ASV499";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
"ASV500";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV501";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";NA;NA
"ASV502";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";NA;NA
"ASV503";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Acetatifactor";NA
"ASV504";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Ruminococcaceae";"Flintibacter";NA
"ASV505";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";NA;NA;NA
